condition,condition_label,seed,model,model_label,target,target_key,target_label,feature,feature_label,mean_abs_shap,rank,n_train,n_test
E,E Dataset1 6-feat (N=175),4,rf,Random Forest,dbcm_in_avg,dbcm,DBCM,uv_in_avg,UV254,1.4962278804355618,4,141,34
E,E Dataset1 6-feat (N=175),4,rf,Random Forest,dbcm_in_avg,dbcm,DBCM,temp_in_avg,Temperature,1.172967415408911,5,141,34
E,E Dataset1 6-feat (N=175),4,rf,Random Forest,dbcm_in_avg,dbcm,DBCM,toc_in_avg,TOC,0.9611263621447141,6,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,br_in_avg,Bromide,11.62759780883789,1,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,cl2d_in_avg,Cl₂ dose,1.6375914812088013,2,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,temp_in_avg,Temperature,1.4959567785263062,3,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,ph_in_avg,pH,1.4746993780136108,4,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,uv_in_avg,UV254,0.9069530367851257,5,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,toc_in_avg,TOC,0.3042374551296234,6,141,34
E,E Dataset1 6-feat (N=175),4,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,cl2d_in_avg,Cl₂ dose,8.173571416518753,1,141,34
E,E Dataset1 6-feat (N=175),4,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,br_in_avg,Bromide,7.174935862941706,2,141,34
E,E Dataset1 6-feat (N=175),4,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,toc_in_avg,TOC,1.4151190593532847,3,141,34
E,E Dataset1 6-feat (N=175),4,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,uv_in_avg,UV254,0.6958432746101181,4,141,34
E,E Dataset1 6-feat (N=175),4,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,ph_in_avg,pH,0.5353497407958534,5,141,34
E,E Dataset1 6-feat (N=175),4,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,temp_in_avg,Temperature,0.4247435666893563,6,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,cl2d_in_avg,Cl₂ dose,8.21296215057373,1,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,br_in_avg,Bromide,6.725680351257324,2,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,toc_in_avg,TOC,0.8868115544319153,3,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,uv_in_avg,UV254,0.6422862410545349,4,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,temp_in_avg,Temperature,0.47148245573043823,5,141,34
E,E Dataset1 6-feat (N=175),4,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,ph_in_avg,pH,0.4678221046924591,6,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,thm4_in_avg,thm4,THM4,cl2d_in_avg,Cl₂ dose,27.990612168740665,1,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,thm4_in_avg,thm4,THM4,toc_in_avg,TOC,23.826266275759618,2,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,thm4_in_avg,thm4,THM4,uv_in_avg,UV254,13.545594781633387,3,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,thm4_in_avg,thm4,THM4,br_in_avg,Bromide,13.526805658410126,4,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,thm4_in_avg,thm4,THM4,temp_in_avg,Temperature,4.704729209344372,5,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,thm4_in_avg,thm4,THM4,ph_in_avg,pH,2.660946623908159,6,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,thm4_in_avg,thm4,THM4,toc_in_avg,TOC,34.06311798095703,1,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,thm4_in_avg,thm4,THM4,cl2d_in_avg,Cl₂ dose,26.19038200378418,2,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,thm4_in_avg,thm4,THM4,br_in_avg,Bromide,8.891557693481445,3,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,thm4_in_avg,thm4,THM4,uv_in_avg,UV254,6.325821399688721,4,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,thm4_in_avg,thm4,THM4,temp_in_avg,Temperature,4.597036838531494,5,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,thm4_in_avg,thm4,THM4,ph_in_avg,pH,2.263399600982666,6,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,dbcm_in_avg,dbcm,DBCM,br_in_avg,Bromide,7.891911210131307,1,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,dbcm_in_avg,dbcm,DBCM,ph_in_avg,pH,2.2215940207518265,2,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,dbcm_in_avg,dbcm,DBCM,temp_in_avg,Temperature,1.4761765148058825,3,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,dbcm_in_avg,dbcm,DBCM,uv_in_avg,UV254,1.4524327959956602,4,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,dbcm_in_avg,dbcm,DBCM,cl2d_in_avg,Cl₂ dose,1.3965632407321948,5,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,dbcm_in_avg,dbcm,DBCM,toc_in_avg,TOC,1.0697870781975338,6,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,br_in_avg,Bromide,8.317839622497559,1,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,temp_in_avg,Temperature,1.8978798389434814,2,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,uv_in_avg,UV254,1.351146936416626,3,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,ph_in_avg,pH,1.33114492893219,4,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,cl2d_in_avg,Cl₂ dose,0.8092688322067261,5,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,dbcm_in_avg,dbcm,DBCM,toc_in_avg,TOC,0.2569293975830078,6,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,toc_in_avg,TOC,6.965216547891683,1,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,br_in_avg,Bromide,5.717506928977492,2,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,cl2d_in_avg,Cl₂ dose,3.0328449330116887,3,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,uv_in_avg,UV254,1.355590835326662,4,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,temp_in_avg,Temperature,0.5630726261851926,5,141,34
E,E Dataset1 6-feat (N=175),5,rf,Random Forest,bdcm_in_avg,bdcm,BDCM,ph_in_avg,pH,0.4984024498780679,6,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,toc_in_avg,TOC,7.746776103973389,1,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,br_in_avg,Bromide,4.555119514465332,2,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,cl2d_in_avg,Cl₂ dose,2.5414841175079346,3,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,uv_in_avg,UV254,1.090301513671875,4,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,ph_in_avg,pH,0.8062297701835632,5,141,34
E,E Dataset1 6-feat (N=175),5,xgb,XGBoost,bdcm_in_avg,bdcm,BDCM,temp_in_avg,Temperature,0.37939709424972534,6,141,34
